,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
K,0.0143420040566653,0.00642639878344385,0.0104524093980909,0.00855160414603437,0.0129381066911224,0.00585781897789595,0.0120233365921721,0.00779577304096321,0.0188630442390543,0.00949504991200323,0,0.00718467622186725,0.00882132529654834,0.0125021407414533,0.00770756112706441,0.00763167054515891,0.0147219002957306,0.00720900811115898,0.012045347853086,0.0141961928126318
L,0.0173397303144135,0.00623172497892309,0.00658809989886305,0.00911113448065315,0.0187881249950978,0.0088442170120918,0.0139879276196386,0.0110002811168131,0.0262719428127751,0.0136200146562516,0.00718467622186725,0,0.00704557092853279,0.0155134921599653,0.0061971786544486,0.00676861166819938,0.0170359188796728,0.00742887821147235,0.0161716985108621,0.0188353229613367
M,0.0197005620435155,0.00780737288755141,0.00758010369590659,0.00810297079057259,0.0169808115524365,0.0099131849389001,0.0161346785870175,0.0130104858690868,0.0272367253270375,0.0161456752992905,0.00882132529654834,0.00704557092853279,0,0.0185362096723508,0.00790996692083856,0.00760937011329572,0.0188027812856336,0.00893569554664667,0.0164975608370371,0.0190358344964219
N,0.0056605620772574,0.0105489185552581,0.0197444993899369,0.0161545586267977,0.00850783737043357,0.0100393270613074,0.0055688715199166,0.00817298244067928,0.00917307242564309,0.00730913594474641,0.0125021407414533,0.0155134921599653,0.0185362096723508,0,0.0113036718113912,0.0112821332379892,0.00548082291814194,0.0124213538540237,0.0057803356643484,0.00528355425334295
O,0.0129996894978851,0.00609244894773778,0.0077832441003637,0.0107595269030368,0.0148649478675497,0.0085734664366992,0.0105868940620843,0.00888749497395235,0.0214037139602413,0.0107751977348754,0.00770756112706441,0.0061971786544486,0.00790996692083856,0.0113036718113912,0,0.00601802807855853,0.0143329976096016,0.00794982226738315,0.0120519561357536,0.0144172813926464
P,0.0139863365462812,0.00640411046309251,0.00769887704970543,0.0110115526655097,0.0151242722504944,0.00752595108934067,0.0118264568464066,0.00959117190610905,0.0240233705820334,0.0121359293289046,0.00763167054515891,0.00676861166819938,0.00760937011329572,0.0112821332379892,0.00601802807855853,0,0.0150108919897765,0.0076674395264189,0.0129699339382249,0.015001203323863
Q,0.00790609745543661,0.0120753016733619,0.0210970697847877,0.0150297704500072,0.0106121523912052,0.0122674814505678,0.0079290835681545,0.0111861571618476,0.00852323280705373,0.0111724744722311,0.0147219002957306,0.0170359188796728,0.0188027812856336,0.00548082291814194,0.0143329976096016,0.0150108919897765,0,0.0137599151178808,0.00639705353196743,0.00686968695112314
R,0.0145161954992746,0.00653944270000545,0.00947226690700901,0.0078445620626016,0.0148554854457248,0.00690719536170241,0.0111920239235686,0.00869833821264313,0.0182268004780708,0.0103715741445944,0.00720900811115898,0.00742887821147235,0.00893569554664667,0.0124213538540237,0.00794982226738315,0.0076674395264189,0.0137599151178808,0,0.012527738841186,0.0138244792971284
S,0.00669380570799684,0.0103222169451534,0.0208599015572381,0.0147060415610855,0.00882257245464973,0.00898984838351741,0.00627578995407147,0.00823174846341345,0.00862965191551174,0.00780206028267746,0.012045347853086,0.0161716985108621,0.0164975608370371,0.0057803356643484,0.0120519561357536,0.0129699339382249,0.00639705353196743,0.012527738841186,0,0.00516952212890723
T,0.00673486059993842,0.011363231121792,0.02305245100757,0.0159530380087545,0.00860791759786173,0.0102299498819776,0.00739380792225106,0.00935968413228412,0.0077499661670664,0.00840609636754353,0.0141961928126318,0.0188353229613367,0.0190358344964219,0.00528355425334295,0.0144172813926464,0.015001203323863,0.00686968695112314,0.0138244792971284,0.00516952212890723,0
