,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
K,0.0166092398983488,0.00704770918640754,0.00934051356584439,0.00824031752700771,0.0143472855164784,0.00581971117312729,0.0114004218060866,0.00831648805580647,0.0199085206736219,0.00979217214020483,0,0.00721520025434521,0.00907018998094427,0.0138308426893997,0.00717436607109433,0.00735284634355736,0.0150566781784297,0.00657416554140591,0.0121364480013344,0.0143769977909171
L,0.0185510986392233,0.00659074322501266,0.00788146560645113,0.00982093056248338,0.0200112195844859,0.00862168512090589,0.0133002325350844,0.0110275904934338,0.032203394116236,0.0140653447656361,0.00721520025434521,0,0.00674996220715052,0.0170881813620153,0.00612633172812372,0.00678780229756041,0.0172339306265996,0.00860713463281321,0.0165770318286164,0.0202199144761292
M,0.0203821866962743,0.00815177985216583,0.0075826582953295,0.00804098057883187,0.0181584769739121,0.00944005372478575,0.0153748285814064,0.0128226915343043,0.0293947018893594,0.0159042600987912,0.00907018998094427,0.00674996220715052,0,0.0200557275350501,0.00762816858087,0.00754530081845735,0.0181361289462059,0.00928802159680968,0.016304233790573,0.0187242420911666
N,0.0064547622127877,0.0113766646220968,0.0200836947073961,0.015396670530961,0.00874622695825519,0.0112211153669663,0.0061674539000611,0.00911412038298613,0.0132524040873639,0.00787223121880879,0.0138308426893997,0.0170881813620153,0.0200557275350501,0,0.0121345253683031,0.012992764999031,0.00578579672506885,0.0129068542591234,0.0069587641971023,0.00619438375360407
O,0.0135825345999588,0.00614890400340681,0.00703455974256127,0.0103852338437283,0.0162211948160099,0.00704928322279329,0.0101871740051152,0.00877728275844172,0.0257401485324437,0.0112761948125721,0.00717436607109433,0.00612633172812372,0.00762816858087,0.0121345253683031,0,0.00568025608636432,0.0136392912824393,0.00713240488697451,0.0114647914616195,0.0147131122225513
P,0.0149850002817954,0.0062936791942816,0.00764215128562651,0.00920887125336576,0.0152818161842906,0.00719982123937985,0.0109887956571464,0.00920451742963129,0.0243335517315879,0.0116874307490574,0.00735284634355736,0.00678780229756041,0.00754530081845735,0.012992764999031,0.00568025608636432,0,0.0142729974458401,0.00736245344547927,0.0121561917781658,0.0148918832566762
Q,0.00845737037169439,0.0121053993039003,0.0181612573539985,0.0139475941123732,0.0106053295259611,0.0132329628886063,0.00801276403502764,0.0114800777559518,0.00988225540675406,0.0116568754857652,0.0150566781784297,0.0172339306265996,0.0181361289462059,0.00578579672506885,0.0136392912824393,0.0142729974458401,0,0.0120699440251109,0.00658796541390738,0.00684692515020467
R,0.0157738493663551,0.00730375575258159,0.00867978239263663,0.00786969972380363,0.0160731969437409,0.00647789146141794,0.0103923998595011,0.00902922326769872,0.01914472723355,0.0104931951239862,0.00657416554140591,0.00860713463281321,0.00928802159680968,0.0129068542591234,0.00713240488697451,0.00736245344547927,0.0120699440251109,0,0.0119442772595989,0.0140869447619364
S,0.00750306895606052,0.0113817027837186,0.0178527631841718,0.0135842599372762,0.00965135305101998,0.00897199116589574,0.00700943611296986,0.00863569840006246,0.0093693452557131,0.00855497092163036,0.0121364480013344,0.0165770318286164,0.016304233790573,0.0069587641971023,0.0114647914616195,0.0121561917781658,0.00658796541390738,0.0119442772595989,0,0.00577060392714417
T,0.00746289216716101,0.0123946098872393,0.0206881549632591,0.014483972751108,0.00862311927638745,0.0120691545368832,0.00856115735916799,0.00929912926359924,0.00853655899780191,0.00977031961478392,0.0143769977909171,0.0202199144761292,0.0187242420911666,0.00619438375360407,0.0147131122225513,0.0148918832566762,0.00684692515020467,0.0140869447619364,0.00577060392714417,0
